id,method,score,source
35,best_cot,9.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
65,best_cot,8.0,results/runs/text_best_cot_gem25_n100.jsonl
5,best_cot,5.333333333333333,results/runs/text_best_cot_gem25_n100.jsonl
36,best_cot,9.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
96,best_cot,6.0,results/runs/text_best_cot_gem25_n100.jsonl
6,best_cot,5.0,results/runs/text_best_cot_gem25_n100.jsonl
37,best_cot,3.3333333333333335,results/runs/text_best_cot_gem25_n100.jsonl
66,best_cot,4.0,results/runs/text_best_cot_gem25_n100.jsonl
97,best_cot,7.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
7,best_cot,6.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
38,best_cot,5.0,results/runs/text_best_cot_gem25_n100.jsonl
67,best_cot,9.0,results/runs/text_best_cot_gem25_n100.jsonl
98,best_cot,9.0,results/runs/text_best_cot_gem25_n100.jsonl
8,best_cot,7.0,results/runs/text_best_cot_gem25_n100.jsonl
68,best_cot,7.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
39,best_cot,10.0,results/runs/text_best_cot_gem25_n100.jsonl
99,best_cot,6.333333333333333,results/runs/text_best_cot_gem25_n100.jsonl
9,best_cot,8.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
40,best_cot,8.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
69,best_cot,9.0,results/runs/text_best_cot_gem25_n100.jsonl
10,best_cot,8.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
70,best_cot,2.6666666666666665,results/runs/text_best_cot_gem25_n100.jsonl
41,best_cot,9.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
11,best_cot,9.0,results/runs/text_best_cot_gem25_n100.jsonl
71,best_cot,7.333333333333333,results/runs/text_best_cot_gem25_n100.jsonl
42,best_cot,8.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
12,best_cot,8.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
72,best_cot,9.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
43,best_cot,4.0,results/runs/text_best_cot_gem25_n100.jsonl
13,best_cot,7.0,results/runs/text_best_cot_gem25_n100.jsonl
73,best_cot,7.0,results/runs/text_best_cot_gem25_n100.jsonl
44,best_cot,10.0,results/runs/text_best_cot_gem25_n100.jsonl
14,best_cot,9.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
74,best_cot,6.0,results/runs/text_best_cot_gem25_n100.jsonl
45,best_cot,9.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
15,best_cot,9.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
75,best_cot,7.0,results/runs/text_best_cot_gem25_n100.jsonl
46,best_cot,8.0,results/runs/text_best_cot_gem25_n100.jsonl
16,best_cot,8.0,results/runs/text_best_cot_gem25_n100.jsonl
76,best_cot,10.0,results/runs/text_best_cot_gem25_n100.jsonl
47,best_cot,5.333333333333333,results/runs/text_best_cot_gem25_n100.jsonl
17,best_cot,6.333333333333333,results/runs/text_best_cot_gem25_n100.jsonl
77,best_cot,6.666666666666667,results/runs/text_best_cot_gem25_n100.jsonl
48,best_cot,9.666666666666666,results/runs/text_best_cot_gem25_n100.jsonl
18,best_cot,9.333333333333334,results/runs/text_best_cot_gem25_n100.jsonl
78,best_cot,10.0,results/runs/text_best_cot_gem25_n100.jsonl
